SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
234321,0,Cash loans,F,N,Y,0,135000.0,664299.0,40770.0,567000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-21207,365243,-3419.0,-3423,,1,0,0,1,1,0,,2.0,3,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.5446835647799196,0.0005272652387098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-323.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
396720,0,Cash loans,F,N,Y,0,112500.0,967500.0,28417.5,967500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.001417,-17588,-4938,-984.0,-1103,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Self-employed,,0.4049389914208721,0.2910973802776635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
221188,0,Cash loans,F,N,Y,1,202500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.020713,-10092,-287,-1578.0,-2754,,1,1,0,1,0,0,Sales staff,3.0,3,3,SATURDAY,13,0,0,0,1,1,1,Self-employed,0.346971932185806,0.4246825291773548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
223245,0,Cash loans,F,N,Y,0,90000.0,45000.0,4207.5,45000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.0145199999999999,-7786,-161,-2619.0,-389,,1,1,1,1,0,0,Core staff,1.0,2,2,TUESDAY,16,0,0,0,1,1,0,Trade: type 2,0.2214872558641749,0.3556716960346203,0.3046721837533529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-361.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229235,1,Cash loans,F,N,Y,0,135000.0,922500.0,29758.5,922500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00712,-11172,-199,-130.0,-3436,,1,1,0,1,0,0,Accountants,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Industry: type 3,,0.1953537989258013,0.5442347412142162,,,0.9831,,,0.0,0.069,0.0417,,0.0137,,,,,,,0.9831,,,0.0,0.069,0.0417,,0.014,,,,,,,0.9831,,,0.0,0.069,0.0417,,0.0139,,,,,,block of flats,0.0087,Panel,No,3.0,2.0,3.0,2.0,-21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
109492,0,Cash loans,F,N,N,0,112500.0,942300.0,27679.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.04622,-20624,-1852,-4563.0,-4166,,1,1,0,1,1,0,,2.0,1,1,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.5401678872994568,0.7662336700704004,0.2196,,0.9821,,,0.24,0.2069,0.3333,,0.1254,,,,,0.2237,,0.9821,,,0.2417,0.2069,0.3333,,0.1283,,,,,0.2217,,0.9821,,,0.24,0.2069,0.3333,,0.1276,,,,,,block of flats,0.1943,"Stone, brick",No,0.0,0.0,0.0,0.0,-2434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,13.0,0.0,1.0
207122,0,Cash loans,F,N,Y,0,261000.0,1359000.0,55350.0,1359000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-19648,-6839,-5103.0,-3167,,1,1,0,1,1,0,Core staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Police,,0.7404811117153342,0.2525986978339766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1972.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
218594,0,Cash loans,F,N,Y,0,292500.0,685012.5,29151.0,553500.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.035792,-21872,-2707,-3904.0,-5021,,1,1,0,1,1,0,,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 2,,0.6907948662397052,0.6058362647264226,0.0608,0.0,0.9742,0.6464,0.0056,0.0,0.1034,0.1667,0.2083,0.0377,0.0462,0.0487,0.0154,0.0308,0.062,0.0,0.9742,0.6602,0.0056,0.0,0.1034,0.1667,0.2083,0.0385,0.0505,0.0508,0.0156,0.0326,0.0614,0.0,0.9742,0.6511,0.0056,0.0,0.1034,0.1667,0.2083,0.0383,0.047,0.0496,0.0155,0.0314,reg oper account,block of flats,0.045,"Stone, brick",No,7.0,3.0,7.0,1.0,-624.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
163871,0,Cash loans,M,N,Y,0,100854.0,152820.0,7911.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-16322,-3328,-8910.0,-4582,,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Electricity,,0.7003699513891332,,0.0825,,0.9762,0.6736,,,0.1379,0.1667,,,0.0672,0.0471,,0.0,0.084,,0.9762,0.6864,,,0.1379,0.1667,,,0.0735,0.0491,,0.0,0.0833,,0.9762,0.6779999999999999,,,0.1379,0.1667,,,0.0684,0.048,,0.0,,block of flats,0.0549,Others,No,0.0,0.0,0.0,0.0,-1119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
340147,0,Cash loans,M,N,N,0,171000.0,486000.0,,486000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018634,-10151,-472,-10127.0,-2787,,1,1,0,1,1,0,Security staff,2.0,2,2,WEDNESDAY,13,1,1,1,1,1,1,Security,,0.7063059413671156,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-295.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,2.0
377227,0,Cash loans,F,N,Y,0,103500.0,675000.0,24376.5,675000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0145199999999999,-23030,365243,-9520.0,-4616,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.7523214230960489,0.344191494398425,0.4223696523543468,0.0041,0.0,0.9757,,,0.0,0.069,0.0417,,0.0026,,0.0024,,0.0,0.0042,0.0,0.9757,,,0.0,0.069,0.0417,,0.0027,,0.0025,,0.0,0.0042,0.0,0.9757,,,0.0,0.069,0.0417,,0.0027,,0.0024,,0.0,,block of flats,0.0034,"Stone, brick",No,0.0,0.0,0.0,0.0,-2396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
192047,0,Cash loans,M,Y,Y,3,90000.0,497520.0,59044.5,450000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.019101,-12667,-753,-593.0,-377,18.0,1,1,1,1,0,0,Drivers,5.0,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,,0.5551993623690471,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1947.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
401026,0,Revolving loans,F,N,Y,0,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-15182,-728,-7112.0,-4517,,1,1,0,1,0,0,Core staff,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,Trade: type 3,,0.7594713057937189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101083,0,Cash loans,F,N,N,0,117000.0,450000.0,20979.0,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018209,-10476,-1235,-615.0,-1389,,1,1,1,1,0,0,,2.0,3,3,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.5490998669171783,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1279.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395682,0,Cash loans,F,N,N,0,112500.0,326439.0,11853.0,229500.0,Family,State servant,Secondary / secondary special,Civil marriage,With parents,0.030755,-13902,-2527,-5804.0,-4351,,1,1,0,1,0,0,,2.0,2,2,MONDAY,15,0,0,0,0,1,1,Other,0.5227929512245859,0.0951824309322108,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1520.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
152691,0,Cash loans,F,N,N,0,225000.0,1249740.0,69912.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-17763,-2548,-10763.0,-1291,,1,1,0,1,0,0,High skill tech staff,2.0,1,1,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.815724994339346,0.7059429172828101,0.5849900404894085,0.0227,0.0566,0.9767,,,0.0,0.1034,0.0417,,,,,,,0.0231,0.0588,0.9767,,,0.0,0.1034,0.0417,,,,,,,0.0229,0.0566,0.9767,,,0.0,0.1034,0.0417,,,,,,,,block of flats,0.0134,"Stone, brick",No,2.0,1.0,2.0,1.0,-3347.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
408614,0,Cash loans,F,N,N,1,67500.0,724500.0,24075.0,724500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-16838,-199,-8976.0,-364,,1,1,1,1,0,0,Secretaries,3.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Government,0.7297912138475839,0.5367876292375746,0.6674577419214722,0.001,,0.999,,,0.0,,0.0,,,,,,,0.0011,,0.999,,,0.0,,0.0,,,,,,,0.001,,0.999,,,0.0,,0.0,,,,,,,,terraced house,0.0036,Block,No,3.0,1.0,3.0,1.0,-1609.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
125028,0,Cash loans,M,Y,Y,0,157500.0,450000.0,27324.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-17079,-1520,-9497.0,-427,4.0,1,1,0,1,0,0,Drivers,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,Self-employed,,0.4403914087403766,0.7503751495159068,,0.1117,0.9781,,,,0.2069,0.1667,,,,0.0987,,,,0.1159,0.9782,,,,0.2069,0.1667,,,,0.1028,,,,0.1117,0.9781,,,,0.2069,0.1667,,,,0.1004,,,,,0.0776,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
342402,0,Cash loans,F,Y,N,0,810000.0,1631605.5,56713.5,1408500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-18718,-542,-3632.0,-2264,5.0,1,1,0,1,1,0,Managers,2.0,1,1,SUNDAY,16,0,0,0,0,0,0,Industry: type 4,0.8599131177614553,0.7789086602041834,0.3556387169923543,0.1519,0.1333,0.9866,0.6940000000000001,0.2033,0.24,0.1379,0.5138,0.375,0.0727,0.1202,0.1643,0.0,0.0269,0.1334,0.0579,0.9777,0.706,0.2051,0.1611,0.069,0.3333,0.375,0.0,0.1313,0.1472,0.0,0.0,0.1489,0.1364,0.9886,0.6981,0.2046,0.16,0.1379,0.5417,0.375,0.1042,0.1223,0.1459,0.0,0.0284,reg oper spec account,block of flats,0.1754,Panel,No,0.0,0.0,0.0,0.0,-904.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
219459,0,Cash loans,F,N,Y,0,157500.0,531265.5,20155.5,373500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-18821,-2079,-3813.0,-2349,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,,0.7651568729263996,,0.3247,,0.9851,,,0.08,0.069,0.3333,,,,0.1519,,,0.3309,,0.9851,,,0.0806,0.069,0.3333,,,,0.1582,,,0.3279,,0.9851,,,0.08,0.069,0.3333,,,,0.1546,,,,block of flats,0.1272,"Stone, brick",No,7.0,1.0,7.0,0.0,-1355.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
303523,0,Cash loans,M,Y,N,1,180000.0,497520.0,25402.5,450000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.025164,-17590,-1136,-8903.0,-1037,21.0,1,1,0,1,0,0,Security staff,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Security,,0.358664064592398,0.7544061731797895,0.0979,0.0505,0.9856,0.8028,0.029,0.08,0.0517,0.4583,0.5,0.0,0.0799,0.1016,0.0,0.0,0.0819,0.0493,0.9782,0.7125,0.0188,0.0806,0.0345,0.375,0.4167,0.0,0.0716,0.0985,0.0,0.0,0.0989,0.0505,0.9856,0.8054,0.0292,0.08,0.0517,0.4583,0.5,0.0,0.0812,0.1034,0.0,0.0,reg oper account,block of flats,0.0743,Panel,No,1.0,0.0,1.0,0.0,-1229.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
110536,0,Cash loans,F,N,Y,0,306000.0,755190.0,31995.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-21854,-194,-14184.0,-4966,,1,1,0,1,0,0,Core staff,2.0,1,1,THURSDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.8171160799844309,0.7552843038748253,,0.0021,0.0,0.9727,0.626,0.0,0.0,0.069,0.0,0.0417,0.0011,0.0017,0.0013,0.0,0.0,0.0021,0.0,0.9727,0.6406,0.0,0.0,0.069,0.0,0.0417,0.0012,0.0018,0.0013,0.0,0.0,0.0021,0.0,0.9727,0.631,0.0,0.0,0.069,0.0,0.0417,0.0011,0.0017,0.0013,0.0,0.0,reg oper spec account,block of flats,0.001,Wooden,No,8.0,0.0,8.0,0.0,-3664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0
420668,0,Cash loans,F,N,N,0,67500.0,124722.0,14931.0,117000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.006852,-8485,-125,-249.0,-1151,,1,1,0,1,0,0,Core staff,2.0,3,3,SATURDAY,9,0,0,0,0,1,1,Self-employed,0.23823588369503,0.0597888112879081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
145461,0,Cash loans,F,N,Y,0,157500.0,1417185.0,41566.5,1237500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22117,365243,-339.0,-5008,,1,0,0,1,0,0,,2.0,2,2,MONDAY,17,0,0,0,0,0,0,XNA,,0.6333587965919695,0.2188590822283744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
423865,1,Cash loans,F,N,Y,1,112500.0,1058148.0,47947.5,855000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11048,-1616,-279.0,-2751,,1,1,0,1,0,0,Secretaries,3.0,3,3,MONDAY,10,0,0,0,0,0,0,Legal Services,0.355747090066229,0.4968912600005247,0.4650692149562261,0.1062,0.1165,0.9762,0.6736,0.0126,0.0,0.2069,0.1667,0.2083,0.1214,0.0866,0.0887,0.0,0.0,0.1082,0.1209,0.9762,0.6864,0.0127,0.0,0.2069,0.1667,0.2083,0.1242,0.0946,0.0924,0.0,0.0,0.1072,0.1165,0.9762,0.6779999999999999,0.0127,0.0,0.2069,0.1667,0.2083,0.1235,0.0881,0.0903,0.0,0.0,reg oper account,block of flats,0.0766,"Stone, brick",No,4.0,0.0,4.0,0.0,-1046.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
388547,0,Cash loans,M,Y,Y,1,135000.0,863226.0,44203.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14989,-1427,-7764.0,-4990,25.0,1,1,0,1,0,0,Security staff,3.0,2,2,THURSDAY,16,0,0,0,0,0,0,Other,,0.7159854791708157,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-940.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
359010,0,Cash loans,F,N,N,0,112500.0,202500.0,6268.5,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-23534,365243,-13447.0,-4541,,1,0,0,1,0,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.59173824338035,0.6315746045393155,0.5902333386185574,0.066,,0.9742,,,,0.1379,0.125,,,,0.051,,,0.0672,,0.9742,,,,0.1379,0.125,,,,0.0531,,,0.0666,,0.9742,,,,0.1379,0.125,,,,0.0519,,,,block of flats,0.0401,"Stone, brick",No,4.0,0.0,4.0,0.0,-793.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
234964,0,Cash loans,F,N,Y,0,202500.0,1082214.0,31770.0,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-17512,-3185,-9702.0,-1070,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.6316916283069463,0.4938628816996244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
252666,0,Cash loans,M,Y,Y,0,135000.0,272578.5,19962.0,207000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-10712,-217,-5060.0,-1315,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.1060942355476159,0.722392890081304,0.2175,0.1892,0.9846,,,0.24,0.2069,0.3333,,0.0993,,,,0.0135,0.2216,0.1964,0.9846,,,0.2417,0.2069,0.3333,,0.1015,,,,0.0143,0.2196,0.1892,0.9846,,,0.24,0.2069,0.3333,,0.101,,,,0.0138,,block of flats,0.2021,Panel,No,8.0,0.0,8.0,0.0,-412.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
426116,0,Revolving loans,F,N,N,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16501,-8115,-9800.0,-22,,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Postal,,0.6292002813858718,0.7597121819739279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,0.0,-1693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
261466,0,Cash loans,F,Y,Y,0,112500.0,379237.5,20700.0,288000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.018801,-10110,-727,-4433.0,-2779,16.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.383531704423905,0.445396241560834,0.0773,0.076,0.9776,0.6940000000000001,0.0366,0.0,0.1724,0.1667,0.2083,0.0378,0.063,0.0652,0.0,0.0,0.0788,0.0789,0.9777,0.706,0.037,0.0,0.1724,0.1667,0.2083,0.0387,0.0689,0.068,0.0,0.0,0.0781,0.076,0.9776,0.6981,0.0369,0.0,0.1724,0.1667,0.2083,0.0385,0.0641,0.0664,0.0,0.0,reg oper account,block of flats,0.0713,Panel,No,1.0,0.0,1.0,0.0,-522.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
391332,0,Cash loans,M,Y,Y,2,67500.0,314100.0,17167.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-13057,-120,-6289.0,-3356,8.0,1,1,0,1,0,0,Core staff,4.0,2,2,MONDAY,18,0,0,0,0,0,0,Security,0.4537697907392856,0.6755323136504655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
171714,0,Cash loans,F,N,Y,0,90000.0,781920.0,26856.0,675000.0,Family,Pensioner,Lower secondary,Separated,House / apartment,0.025164,-22301,365243,-7085.0,-4320,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.6876753349792,0.1763135752268863,0.1997705696341145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1143.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
371721,0,Cash loans,M,Y,N,0,225000.0,508495.5,23562.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.008019,-14718,-5596,-7368.0,-4086,21.0,1,1,0,1,0,0,Managers,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,Transport: type 3,,0.395360153255544,0.7675231046555077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-2141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
